Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator
76,Cytotoxic,50,5%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,75,5%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,100,5%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,300,5%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,1000,5%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,1,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,10,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,25,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,50,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,75,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,100,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,300,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,1000,10%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,1,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,10,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,25,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,50,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,75,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,100,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,300,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,1000,20%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,1,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,10,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,25,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,50,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,75,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,100,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,300,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Cytotoxic,1000,40%_FBS,macrophage,blood,25,Human_macrophages,18,unmodified,less_26,human,Annexin_V_Propidium_iodide,109.0909091,live_dead_cell
76,Non_cytotoxic,1,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,serum_free,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,7.5,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,16,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,32.5,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,serum_free,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,7.5,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,16,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,32.5,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,2%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,32.5,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,2%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,16,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,32.5,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,2%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,167,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,300,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,10%_FBS,monocyte,blood,30,Human_monocytes,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,10%_FBS,monocyte,blood,30,Human_monocytes,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,1,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,3.5,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,100,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,10%_FBS,monocyte,blood,30,Human_monocytes,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,serum_free,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,10,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,25,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,50,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,serum_free,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,16,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,32.5,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,100,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,167,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,300,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Cytotoxic,500,serum_free,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,90.90909091,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,363.6363636,live_dead_cell
76,Non_cytotoxic,16,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,170.4545455,live_dead_cell
76,Cytotoxic,32.5,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,83.91608392,live_dead_cell
76,Cytotoxic,100,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,27.27272727,live_dead_cell
76,Cytotoxic,167,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,16.33097441,live_dead_cell
76,Cytotoxic,300,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,9.090909091,live_dead_cell
76,Cytotoxic,500,2%_FBS,epithelial,cervix,30,HeLa,1,unmodified,26-50,human,Annexin_V_Propidium_iodide,5.454545455,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,363.6363636,live_dead_cell
76,Non_cytotoxic,16,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,170.4545455,live_dead_cell
76,Cytotoxic,32.5,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,83.91608392,live_dead_cell
76,Cytotoxic,100,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,27.27272727,live_dead_cell
76,Cytotoxic,167,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,16.33097441,live_dead_cell
76,Cytotoxic,300,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,9.090909091,live_dead_cell
76,Cytotoxic,500,2%_FBS,epithelial,cervix,30,HeLa,5,unmodified,26-50,human,Annexin_V_Propidium_iodide,5.454545455,live_dead_cell
76,Non_cytotoxic,7.5,2%_FBS,epithelial,cervix,30,HeLa,18,unmodified,26-50,human,Annexin_V_Propidium_iodide,363.6363636,live_dead_cell
